user,age_level,brand,clk,time_stamp,time_idx
292088,4,82527.0,1,2017-05-09 23:00:21,5
292088,4,82527.0,0,2017-05-09 23:00:21,6
292088,4,82527.0,0,2017-05-09 23:36:39,7
292088,4,82527.0,1,2017-05-13 11:52:42,9
292088,4,82527.0,1,2017-05-13 11:52:42,10
292251,1,82527.0,0,2017-05-13 01:54:03,7
292251,1,82527.0,0,2017-05-13 01:54:03,8
292251,1,82527.0,0,2017-05-13 03:02:25,9
292251,1,82527.0,0,2017-05-13 03:02:25,10
292344,3,247789.0,0,2017-05-06 05:53:59,0
292344,3,82527.0,0,2017-05-11 23:36:04,10
292356,4,353787.0,0,2017-05-12 13:39:05,10
292506,3,146115.0,0,2017-05-10 05:45:49,5
292506,3,82527.0,0,2017-05-12 02:03:26,10
292605,1,82527.0,0,2017-05-05 23:34:30,1
292605,1,82527.0,0,2017-05-08 05:26:25,5
292605,1,82527.0,0,2017-05-08 05:26:25,6
292605,1,82527.0,0,2017-05-10 08:49:13,8
292605,1,82527.0,0,2017-05-12 08:20:31,10
292794,1,143597.0,0,2017-05-06 00:30:08,0
292794,1,146115.0,0,2017-05-08 14:19:20,7
292794,1,146115.0,0,2017-05-12 10:35:12,9
292794,1,82527.0,0,2017-05-12 10:35:12,10
292836,1,146115.0,0,2017-05-13 14:14:56,10
292948,2,82527.0,0,2017-05-13 04:11:50,8
292948,2,82527.0,0,2017-05-13 12:19:31,10
293046,5,454237.0,0,2017-05-07 01:58:45,0
293046,5,234846.0,0,2017-05-07 01:58:45,1
293046,5,234846.0,0,2017-05-08 23:59:00,9
293046,5,234846.0,0,2017-05-10 07:46:10,10
293560,3,234846.0,0,2017-05-07 20:27:59,1
293560,3,234846.0,0,2017-05-11 16:38:20,10
293620,2,454237.0,0,2017-05-12 03:08:12,10
293650,2,247789.0,0,2017-05-09 06:17:44,10
293698,2,143597.0,0,2017-05-12 14:15:05,10
293739,4,234846.0,0,2017-05-07 11:35:08,0
293739,4,234846.0,0,2017-05-12 03:43:45,10
293795,2,234846.0,0,2017-05-06 22:10:16,1
293795,2,247789.0,0,2017-05-06 23:23:11,7
293795,2,247789.0,0,2017-05-07 02:46:33,10
293819,1,146115.0,0,2017-05-06 09:48:33,1
293819,1,146115.0,0,2017-05-08 09:53:55,5
293819,1,146115.0,1,2017-05-08 09:53:55,6
293819,1,146115.0,0,2017-05-12 12:45:53,9
293819,1,146115.0,0,2017-05-12 15:12:13,10
293992,3,247789.0,0,2017-05-07 02:13:51,10
294176,2,143597.0,0,2017-05-09 02:59:14,1
294176,2,146115.0,0,2017-05-09 02:59:14,3
294176,2,143597.0,0,2017-05-09 05:09:57,5
294176,2,143597.0,0,2017-05-11 09:36:19,8
294176,2,143597.0,0,2017-05-11 09:36:19,9
294176,2,143597.0,0,2017-05-12 17:22:35,10
294221,5,247789.0,0,2017-05-12 13:59:52,10
294234,2,82527.0,0,2017-05-08 14:35:00,10
294339,5,247789.0,0,2017-05-12 03:40:56,10
294394,5,353787.0,0,2017-05-11 23:13:35,10
294467,1,143597.0,0,2017-05-06 16:47:10,0
294467,1,247789.0,1,2017-05-08 14:11:19,5
294467,1,247789.0,0,2017-05-08 17:00:04,8
294467,1,247789.0,0,2017-05-10 16:24:39,10
294600,3,98931.0,0,2017-05-07 05:54:28,2
294600,3,353787.0,0,2017-05-11 13:43:38,8
294600,3,353787.0,0,2017-05-12 13:29:56,9
294600,3,98931.0,0,2017-05-12 13:29:56,10
294743,2,234846.0,1,2017-05-08 01:34:23,3
294743,2,234846.0,0,2017-05-10 04:39:02,10
294749,4,82527.0,1,2017-05-11 10:29:14,10
294832,5,143597.0,0,2017-05-06 14:51:22,2
294832,5,146115.0,0,2017-05-09 06:44:50,10
294880,4,247789.0,0,2017-05-08 23:55:20,10
294983,2,146115.0,1,2017-05-08 04:41:14,6
294983,2,247789.0,0,2017-05-10 14:45:51,10
294995,2,247789.0,0,2017-05-10 14:48:46,1
294995,2,247789.0,0,2017-05-10 14:48:46,2
294995,2,247789.0,0,2017-05-10 14:48:46,3
294995,2,247789.0,1,2017-05-12 06:04:28,10
295048,2,247789.0,0,2017-05-09 01:58:01,10
295077,4,234846.0,0,2017-05-06 12:01:26,10
295168,5,234846.0,0,2017-05-12 02:05:40,10
295183,4,234846.0,0,2017-05-09 13:18:08,0
295183,4,234846.0,0,2017-05-10 23:07:09,4
295183,4,234846.0,0,2017-05-13 13:06:53,10
295636,3,342760.0,0,2017-05-06 04:42:48,0
295636,3,342760.0,0,2017-05-10 14:40:08,10
295641,3,353787.0,0,2017-05-06 13:37:36,1
295641,3,95766.0,0,2017-05-13 13:17:22,10
295818,3,353787.0,0,2017-05-13 06:48:05,10
296024,5,454237.0,0,2017-05-08 13:30:50,10
296033,3,247789.0,0,2017-05-13 14:55:56,10
296065,2,247789.0,0,2017-05-07 00:51:22,4
296065,2,82527.0,0,2017-05-13 02:08:49,10
296134,4,353787.0,0,2017-05-11 01:40:46,6
296134,4,353787.0,0,2017-05-11 01:40:46,7
296134,4,353787.0,0,2017-05-12 08:59:58,9
296134,4,353787.0,0,2017-05-12 08:59:58,10
296174,5,95766.0,0,2017-05-08 00:10:51,5
296174,5,247789.0,0,2017-05-08 13:45:34,7
296174,5,247789.0,0,2017-05-10 01:02:56,10
296311,2,234846.0,0,2017-05-10 09:32:31,6
296311,2,234846.0,0,2017-05-13 07:41:18,8
296311,2,234846.0,0,2017-05-13 09:18:01,10
296322,5,454237.0,0,2017-05-06 14:06:35,0
296322,5,454237.0,0,2017-05-06 14:06:35,1
296322,5,454237.0,0,2017-05-09 23:51:37,3
296322,5,454237.0,0,2017-05-09 23:51:37,4
296322,5,454237.0,0,2017-05-12 06:44:51,10
296441,4,234846.0,0,2017-05-05 16:58:37,10
296757,2,146115.0,0,2017-05-06 17:13:10,3
296757,2,82527.0,1,2017-05-08 00:26:02,4
296757,2,146115.0,1,2017-05-08 02:34:36,6
296757,2,82527.0,0,2017-05-11 13:31:41,9
296757,2,82527.0,0,2017-05-13 01:27:46,10
296941,2,146115.0,0,2017-05-08 02:08:19,3
296941,2,146115.0,0,2017-05-08 07:04:28,8
296941,2,146115.0,0,2017-05-08 11:31:33,10
297054,4,82527.0,0,2017-05-06 17:05:50,0
297054,4,82527.0,0,2017-05-06 17:05:50,2
297054,4,82527.0,0,2017-05-07 22:29:27,4
297054,4,247789.0,0,2017-05-11 16:14:10,10
297122,2,247789.0,0,2017-05-07 04:47:17,8
297122,2,247789.0,0,2017-05-07 06:10:00,9
297122,2,247789.0,0,2017-05-08 16:10:41,10
297178,2,82527.0,0,2017-05-11 04:41:49,10
297209,2,454237.0,0,2017-05-13 08:45:22,10
297634,3,234846.0,0,2017-05-09 02:07:28,8
297634,3,234846.0,0,2017-05-09 07:26:03,10
297697,2,82527.0,0,2017-05-10 01:49:40,10
297770,5,143597.0,0,2017-05-06 14:34:36,0
297770,5,143597.0,0,2017-05-12 11:55:43,4
297770,5,247789.0,0,2017-05-12 11:55:43,5
297770,5,143597.0,0,2017-05-13 02:18:18,8
297770,5,342760.0,0,2017-05-13 05:37:54,10
297773,4,353787.0,0,2017-05-06 05:52:41,1
297773,4,353787.0,0,2017-05-09 16:38:59,5
297773,4,353787.0,0,2017-05-10 09:23:57,10
297911,2,342760.0,0,2017-05-11 18:27:01,10
298149,3,82527.0,0,2017-05-12 06:21:43,7
298149,3,82527.0,0,2017-05-12 06:51:11,10
298221,5,98931.0,0,2017-05-05 23:29:22,1
298221,5,95766.0,0,2017-05-06 05:08:56,10
298418,4,353787.0,0,2017-05-06 14:06:17,1
298418,4,247789.0,0,2017-05-07 14:38:16,2
298418,4,353787.0,0,2017-05-08 08:25:05,4
298418,4,353787.0,0,2017-05-08 11:04:35,8
298418,4,353787.0,0,2017-05-09 14:07:09,10
298458,3,234846.0,1,2017-05-06 14:55:39,0
298458,3,234846.0,0,2017-05-11 12:23:34,6
298458,3,82527.0,1,2017-05-12 14:59:50,10
298531,4,234846.0,0,2017-05-10 11:28:31,10
298554,5,247789.0,0,2017-05-13 03:03:29,10
298664,2,82527.0,1,2017-05-09 12:53:24,5
298664,2,82527.0,1,2017-05-13 04:41:24,10
298986,5,82527.0,0,2017-05-09 15:18:06,10
299117,4,98931.0,0,2017-05-12 06:26:48,10
299154,3,247789.0,0,2017-05-06 03:39:22,0
299154,3,247789.0,0,2017-05-06 03:39:22,1
299154,3,247789.0,0,2017-05-09 06:25:38,10
299475,5,247789.0,0,2017-05-11 01:30:47,10
299756,2,95766.0,0,2017-05-08 02:15:15,4
299756,2,95766.0,0,2017-05-11 01:16:14,10
299807,5,98931.0,0,2017-05-09 08:22:47,1
299807,5,98931.0,0,2017-05-09 08:22:47,2
299807,5,98931.0,0,2017-05-13 15:02:47,8
299807,5,98931.0,0,2017-05-13 15:02:47,10
299817,4,95766.0,1,2017-05-12 04:22:57,10
299958,4,247789.0,0,2017-05-10 12:49:07,10
300430,5,353787.0,0,2017-05-08 06:25:09,9
300430,5,353787.0,0,2017-05-08 06:25:09,10
300758,2,146115.0,0,2017-05-06 15:08:57,1
300758,2,247789.0,0,2017-05-07 01:35:46,4
300758,2,247789.0,0,2017-05-10 14:38:51,10
300771,4,353787.0,0,2017-05-07 02:22:14,0
300771,4,247789.0,0,2017-05-08 02:17:18,3
300771,4,353787.0,0,2017-05-10 02:13:06,10
300941,5,353787.0,0,2017-05-12 06:37:51,10
300986,5,98931.0,0,2017-05-08 03:44:45,10
301053,2,82527.0,0,2017-05-09 12:23:19,4
301053,2,82527.0,0,2017-05-09 15:03:57,8
301053,2,82527.0,0,2017-05-13 04:54:25,9
301053,2,82527.0,0,2017-05-13 04:54:25,10
301075,2,146115.0,0,2017-05-07 14:56:34,3
301075,2,146115.0,0,2017-05-08 13:35:09,5
301075,2,146115.0,0,2017-05-10 10:57:26,7
301075,2,146115.0,0,2017-05-10 10:57:26,8
301075,2,146115.0,0,2017-05-11 14:44:10,9
301075,2,146115.0,0,2017-05-11 14:44:10,10
301103,3,353787.0,1,2017-05-11 01:57:33,10
301383,4,146115.0,0,2017-05-06 03:04:37,1
301383,4,146115.0,0,2017-05-07 09:32:24,5
301383,4,454237.0,1,2017-05-08 09:09:58,6
301383,4,454237.0,0,2017-05-12 14:31:46,10
301469,3,95766.0,0,2017-05-12 13:52:00,10
301500,3,143597.0,0,2017-05-13 02:52:35,8
301500,3,234846.0,0,2017-05-13 07:36:46,10
301848,4,353787.0,0,2017-05-10 05:35:46,7
301848,4,247789.0,0,2017-05-12 08:10:27,10
301957,3,95766.0,0,2017-05-07 09:53:58,2
301957,3,95766.0,0,2017-05-11 07:35:47,9
301957,3,146115.0,0,2017-05-11 14:56:08,10
302027,2,353787.0,0,2017-05-09 15:29:00,3
302027,2,82527.0,0,2017-05-12 05:56:57,10
302042,3,98931.0,0,2017-05-11 18:41:58,10
302136,3,82527.0,0,2017-05-12 05:25:09,6
302136,3,95766.0,0,2017-05-12 23:48:51,7
302136,3,95766.0,0,2017-05-13 06:05:12,10
302276,3,234846.0,0,2017-05-07 11:00:46,6
302276,3,234846.0,0,2017-05-07 13:19:13,7
302276,3,234846.0,0,2017-05-07 13:19:13,8
302276,3,234846.0,0,2017-05-13 03:15:07,10
302316,2,143597.0,0,2017-05-09 05:51:00,8
302316,2,234846.0,0,2017-05-09 09:22:33,10
302545,6,247789.0,0,2017-05-11 03:13:44,10
302687,4,98931.0,0,2017-05-10 20:25:08,6
302687,4,98931.0,0,2017-05-10 20:25:08,7
302687,4,98931.0,0,2017-05-13 09:31:10,9
302687,4,98931.0,0,2017-05-13 09:31:10,10
303035,2,146115.0,1,2017-05-11 11:54:00,10
303549,2,146115.0,0,2017-05-06 10:15:52,0
303549,2,146115.0,1,2017-05-06 10:15:52,1
303549,2,146115.0,0,2017-05-07 12:57:27,3
303549,2,146115.0,1,2017-05-08 18:45:39,4
303549,2,146115.0,0,2017-05-09 13:32:41,5
303549,2,146115.0,0,2017-05-09 13:32:41,6
303549,2,146115.0,0,2017-05-11 15:15:22,7
303549,2,146115.0,0,2017-05-12 18:19:59,9
303549,2,146115.0,0,2017-05-12 18:19:59,10
303777,1,82527.0,1,2017-05-09 08:54:36,0
303777,1,82527.0,0,2017-05-10 10:34:32,2
303777,1,82527.0,0,2017-05-10 11:21:14,6
303777,1,82527.0,0,2017-05-12 06:41:12,7
303777,1,82527.0,0,2017-05-12 10:07:33,10
303836,2,247789.0,0,2017-05-05 19:31:53,0
303836,2,143597.0,0,2017-05-06 14:50:20,3
303836,2,247789.0,0,2017-05-13 01:12:41,10
303923,4,98931.0,0,2017-05-13 03:21:23,10
304098,1,143597.0,0,2017-05-06 23:27:32,0
304098,1,146115.0,0,2017-05-07 14:17:50,3
304098,1,143597.0,0,2017-05-08 04:51:43,4
304098,1,143597.0,0,2017-05-11 01:35:06,10
304105,3,82527.0,0,2017-05-11 12:01:37,10
304107,3,82527.0,0,2017-05-13 03:06:58,6
304107,3,82527.0,0,2017-05-13 03:06:58,7
304107,3,82527.0,0,2017-05-13 06:58:18,10
304133,5,234846.0,0,2017-05-06 11:48:44,2
304133,5,247789.0,1,2017-05-06 22:08:46,5
304133,5,234846.0,0,2017-05-07 10:33:32,7
304133,5,247789.0,0,2017-05-11 10:41:42,10
304370,2,82527.0,0,2017-05-05 23:48:22,1
304370,2,146115.0,0,2017-05-06 01:51:46,5
304370,2,143597.0,0,2017-05-06 05:29:19,6
304370,2,82527.0,0,2017-05-08 03:06:44,10
304606,2,98931.0,0,2017-05-06 23:08:42,2
304606,2,98931.0,0,2017-05-06 23:08:42,3
304606,2,98931.0,0,2017-05-07 20:37:42,4
304606,2,98931.0,0,2017-05-10 10:36:00,10
304700,2,234846.0,0,2017-05-09 05:02:36,3
304700,2,247789.0,0,2017-05-10 05:04:48,7
304700,2,234846.0,0,2017-05-12 06:33:32,10
304773,5,247789.0,0,2017-05-09 06:53:06,10
304779,2,247789.0,0,2017-05-09 12:36:09,0
304779,2,95766.0,0,2017-05-11 11:49:57,10
304783,2,82527.0,0,2017-05-12 16:05:24,10
304967,5,353787.0,0,2017-05-07 18:00:33,10
305023,3,247789.0,0,2017-05-12 19:27:52,10
305286,5,82527.0,1,2017-05-09 04:32:41,4
305286,5,82527.0,1,2017-05-13 02:41:16,10
305649,1,146115.0,0,2017-05-09 11:15:18,2
305649,1,146115.0,0,2017-05-09 11:15:18,3
305649,1,146115.0,0,2017-05-13 08:24:27,9
305649,1,146115.0,0,2017-05-13 10:04:43,10
305764,1,247789.0,1,2017-05-11 00:31:02,5
305764,1,95766.0,0,2017-05-11 00:55:49,7
305764,1,95766.0,0,2017-05-13 15:44:50,10
305884,3,234846.0,0,2017-05-10 15:12:12,5
305884,3,143597.0,0,2017-05-11 12:27:54,10
305964,5,98931.0,1,2017-05-06 12:48:12,1
305964,5,98931.0,0,2017-05-09 12:24:40,10
306032,1,143597.0,0,2017-05-10 11:05:07,6
306032,1,146115.0,0,2017-05-12 21:31:11,10
307060,2,234846.0,0,2017-05-09 08:50:43,10
307179,2,234846.0,0,2017-05-11 13:52:22,6
307179,2,146115.0,0,2017-05-11 23:23:52,10
307572,1,146115.0,0,2017-05-08 04:47:05,0
307572,1,146115.0,0,2017-05-08 04:47:05,1
307572,1,146115.0,0,2017-05-12 05:31:13,4
307572,1,146115.0,0,2017-05-13 11:15:36,10
307637,5,82527.0,1,2017-05-08 08:27:38,1
307637,5,82527.0,0,2017-05-11 13:10:08,6
307637,5,82527.0,0,2017-05-11 13:10:08,7
307637,5,82527.0,0,2017-05-13 09:43:43,8
307637,5,82527.0,0,2017-05-13 09:43:43,10
307706,3,353787.0,0,2017-05-06 04:53:14,3
307706,3,146115.0,0,2017-05-07 06:31:17,7
307706,3,146115.0,0,2017-05-09 10:23:36,10
307797,4,234846.0,0,2017-05-13 08:45:40,0
307797,4,234846.0,0,2017-05-13 08:49:51,5
307797,4,234846.0,0,2017-05-13 08:49:51,10
307884,2,454237.0,0,2017-05-12 15:22:28,10
308093,3,234846.0,0,2017-05-07 13:15:48,1
308093,3,234846.0,0,2017-05-07 13:15:48,2
308093,3,234846.0,0,2017-05-07 13:15:48,3
308093,3,234846.0,0,2017-05-07 13:15:48,5
308093,3,234846.0,0,2017-05-07 13:17:01,10
308587,2,247789.0,0,2017-05-07 22:39:34,10
308715,3,342760.0,0,2017-05-08 06:05:03,10
308843,2,146115.0,0,2017-05-06 02:32:30,2
308843,2,146115.0,0,2017-05-08 15:15:42,10
309030,3,247789.0,0,2017-05-13 04:38:41,10
309287,1,342760.0,0,2017-05-07 14:32:51,2
309287,1,247789.0,0,2017-05-07 14:32:51,3
309287,1,82527.0,0,2017-05-13 11:11:12,10
309291,5,353787.0,0,2017-05-06 15:04:09,0
309291,5,353787.0,0,2017-05-06 15:04:09,8
309291,5,353787.0,0,2017-05-08 14:37:26,10
309359,2,82527.0,0,2017-05-13 06:21:55,10
309639,3,353787.0,0,2017-05-08 01:21:23,3
309639,3,353787.0,0,2017-05-12 23:32:38,10
309646,6,454237.0,0,2017-05-09 12:04:37,1
309646,6,247789.0,0,2017-05-09 12:06:28,10
309750,2,146115.0,0,2017-05-10 08:34:47,10
309908,3,247789.0,0,2017-05-07 09:01:11,0
309908,3,247789.0,0,2017-05-07 09:01:11,1
309908,3,247789.0,0,2017-05-07 09:01:11,2
309908,3,247789.0,0,2017-05-09 11:53:55,4
309908,3,247789.0,0,2017-05-09 16:51:00,9
309908,3,143597.0,0,2017-05-09 16:51:00,10
310035,4,95766.0,0,2017-05-07 02:53:41,10
310080,3,82527.0,0,2017-05-06 13:15:24,4
310080,3,234846.0,0,2017-05-07 06:38:56,10
310108,4,82527.0,0,2017-05-11 22:04:24,4
310108,4,82527.0,0,2017-05-11 22:04:24,7
310108,4,82527.0,0,2017-05-11 22:05:21,9
310108,4,82527.0,0,2017-05-11 22:05:21,10
310224,4,247789.0,0,2017-05-06 06:57:18,3
310224,4,234846.0,0,2017-05-07 08:41:53,10
310451,1,146115.0,0,2017-05-06 02:07:47,1
310451,1,143597.0,0,2017-05-07 01:56:47,8
310451,1,247789.0,0,2017-05-08 01:03:35,9
310451,1,143597.0,0,2017-05-08 01:03:35,10
310500,3,353787.0,0,2017-05-10 08:50:59,10
310814,5,247789.0,0,2017-05-07 12:42:47,3
310814,5,247789.0,0,2017-05-10 04:36:33,10
310955,3,247789.0,0,2017-05-09 01:09:08,10
310966,5,454237.0,0,2017-05-09 05:40:48,3
310966,5,454237.0,0,2017-05-13 05:19:12,10
310987,3,454237.0,0,2017-05-11 06:36:02,8
310987,3,82527.0,0,2017-05-12 04:41:39,10
311216,3,98931.0,0,2017-05-12 08:40:30,10
311489,2,353787.0,0,2017-05-09 12:45:48,6
311489,2,143597.0,0,2017-05-10 14:04:15,10
311594,2,234846.0,0,2017-05-07 14:49:32,2
311594,2,247789.0,0,2017-05-07 23:35:00,4
311594,2,247789.0,0,2017-05-07 23:35:00,5
311594,2,82527.0,0,2017-05-11 01:16:19,10
311686,5,353787.0,0,2017-05-07 15:39:04,10
311737,3,247789.0,0,2017-05-08 13:26:29,10
311977,3,247789.0,0,2017-05-11 16:28:33,10
312043,4,95766.0,0,2017-05-08 01:13:17,1
312043,4,95766.0,0,2017-05-13 03:33:13,10
312138,4,353787.0,0,2017-05-10 16:31:11,10
312340,3,454237.0,0,2017-05-07 13:39:46,4
312340,3,353787.0,0,2017-05-09 06:50:27,10
312461,2,146115.0,1,2017-05-08 09:31:44,1
312461,2,146115.0,0,2017-05-12 02:57:31,2
312461,2,234846.0,0,2017-05-12 13:37:15,7
312461,2,146115.0,1,2017-05-13 13:33:43,10
312609,3,82527.0,0,2017-05-07 14:26:04,6
312609,3,82527.0,0,2017-05-08 01:21:23,10
312615,3,82527.0,0,2017-05-10 11:36:26,10
312635,5,353787.0,0,2017-05-08 19:49:32,10
312676,3,82527.0,0,2017-05-12 04:05:34,9
312676,3,82527.0,0,2017-05-12 14:10:22,10
312760,3,234846.0,0,2017-05-06 16:35:54,4
312760,3,454237.0,0,2017-05-11 07:27:27,8
312760,3,234846.0,0,2017-05-11 13:05:02,10
312938,4,353787.0,0,2017-05-07 13:41:34,1
312938,4,353787.0,0,2017-05-13 14:35:34,10
313027,4,234846.0,0,2017-05-07 22:28:05,0
313027,4,234846.0,1,2017-05-07 22:28:05,1
313027,4,234846.0,0,2017-05-08 10:47:23,2
313027,4,234846.0,0,2017-05-08 10:47:23,3
313027,4,234846.0,1,2017-05-10 15:24:16,10
313042,1,143597.0,0,2017-05-08 16:01:34,4
313042,1,143597.0,0,2017-05-10 15:19:08,10
313430,2,146115.0,0,2017-05-12 03:44:38,4
313430,2,146115.0,1,2017-05-12 11:31:15,9
313430,2,146115.0,0,2017-05-12 12:02:23,10
313523,5,82527.0,1,2017-05-12 04:50:32,5
313523,5,82527.0,0,2017-05-13 13:52:13,8
313523,5,82527.0,0,2017-05-13 14:29:00,10
313607,4,353787.0,0,2017-05-05 16:03:54,0
313607,4,353787.0,0,2017-05-09 10:24:18,10
313716,2,146115.0,0,2017-05-09 02:24:52,0
313716,2,234846.0,0,2017-05-09 11:49:51,1
313716,2,234846.0,1,2017-05-09 13:01:26,2
313716,2,146115.0,0,2017-05-10 17:06:27,5
313716,2,146115.0,0,2017-05-11 01:51:15,9
313716,2,146115.0,1,2017-05-11 02:42:41,10
313762,1,82527.0,1,2017-05-11 10:22:16,7
313762,1,454237.0,0,2017-05-11 10:31:09,8
313762,1,342760.0,0,2017-05-13 09:11:56,10
313973,2,247789.0,1,2017-05-11 08:54:07,10
314162,2,143597.0,0,2017-05-05 23:22:33,0
314162,2,143597.0,0,2017-05-10 17:06:51,10
314200,1,146115.0,0,2017-05-10 02:36:58,10
314624,2,234846.0,0,2017-05-08 12:20:55,7
314624,2,247789.0,0,2017-05-13 00:07:24,10
314755,2,234846.0,0,2017-05-07 13:26:58,9
314755,2,234846.0,0,2017-05-08 07:03:44,10
314839,2,234846.0,0,2017-05-05 16:02:50,1
314839,2,146115.0,0,2017-05-05 16:02:50,2
314839,2,146115.0,0,2017-05-07 15:35:26,3
314839,2,146115.0,0,2017-05-08 07:41:54,4
314839,2,146115.0,0,2017-05-13 03:14:50,10
314902,2,342760.0,0,2017-05-06 17:46:26,7
314902,2,247789.0,0,2017-05-07 16:54:43,10
315102,4,247789.0,1,2017-05-13 12:15:41,9
315102,4,247789.0,0,2017-05-13 12:15:41,10
315272,1,98931.0,1,2017-05-06 16:35:21,0
315272,1,247789.0,1,2017-05-06 16:35:21,1
315272,1,247789.0,0,2017-05-10 01:55:00,8
315272,1,342760.0,0,2017-05-10 07:11:22,9
315272,1,342760.0,1,2017-05-10 07:11:22,10
315516,5,353787.0,0,2017-05-09 02:08:57,2
315516,5,353787.0,0,2017-05-11 07:10:56,10
315702,2,234846.0,1,2017-05-12 12:11:29,9
315702,2,234846.0,0,2017-05-12 12:45:39,10
315753,2,342760.0,0,2017-05-08 12:56:14,10
315809,2,82527.0,0,2017-05-08 03:15:52,3
315809,2,82527.0,0,2017-05-09 15:04:47,8
315809,2,82527.0,0,2017-05-09 15:09:23,9
315809,2,82527.0,0,2017-05-13 12:08:58,10
315822,5,247789.0,0,2017-05-09 01:45:32,4
315822,5,146115.0,1,2017-05-10 06:46:47,9
315822,5,146115.0,0,2017-05-11 00:51:04,10
316063,1,146115.0,0,2017-05-12 12:18:50,10
316443,2,454237.0,0,2017-05-07 11:29:37,5
316443,2,454237.0,0,2017-05-12 02:29:24,10
316538,4,234846.0,0,2017-05-09 08:46:03,5
316538,4,234846.0,0,2017-05-10 00:24:44,9
316538,4,247789.0,0,2017-05-11 06:21:08,10
316693,1,247789.0,0,2017-05-07 08:30:09,2
316693,1,247789.0,0,2017-05-09 10:39:28,6
316693,1,247789.0,0,2017-05-12 11:42:47,9
316693,1,247789.0,0,2017-05-12 11:42:47,10
316804,3,247789.0,0,2017-05-06 09:02:45,2
316804,3,247789.0,0,2017-05-06 09:02:45,3
316804,3,353787.0,0,2017-05-06 13:37:48,7
316804,3,353787.0,0,2017-05-06 14:36:24,10
316925,2,353787.0,0,2017-05-10 05:06:14,7
316925,2,353787.0,0,2017-05-11 04:35:06,8
316925,2,353787.0,0,2017-05-11 04:35:06,10
317009,3,146115.0,0,2017-05-06 04:33:00,0
317009,3,82527.0,0,2017-05-09 09:37:19,5
317009,3,82527.0,0,2017-05-12 20:50:15,9
317009,3,82527.0,0,2017-05-12 20:50:15,10
317013,2,82527.0,0,2017-05-07 01:05:45,0
317013,2,146115.0,0,2017-05-13 10:37:15,8
317013,2,146115.0,0,2017-05-13 10:56:18,9
317013,2,146115.0,0,2017-05-13 11:27:07,10
317045,1,342760.0,0,2017-05-06 08:21:36,10
317162,1,146115.0,0,2017-05-06 09:59:12,0
317162,1,146115.0,0,2017-05-08 10:11:13,3
317162,1,146115.0,1,2017-05-09 08:52:20,5
317162,1,146115.0,0,2017-05-10 12:22:39,7
317162,1,146115.0,0,2017-05-11 08:19:52,9
317162,1,146115.0,0,2017-05-11 08:19:52,10
317367,3,234846.0,0,2017-05-07 08:57:51,10
317794,3,247789.0,0,2017-05-05 16:52:12,8
317794,3,234846.0,0,2017-05-05 16:53:48,10
317890,3,247789.0,0,2017-05-11 13:10:40,10
318470,2,143597.0,0,2017-05-10 04:41:37,1
318470,2,82527.0,0,2017-05-10 04:41:37,2
318470,2,82527.0,0,2017-05-10 06:29:34,4
318470,2,82527.0,0,2017-05-10 07:35:17,10
318508,2,82527.0,0,2017-05-11 13:52:05,8
318508,2,82527.0,0,2017-05-11 13:52:05,10
318561,3,82527.0,0,2017-05-12 14:51:14,6
318561,3,82527.0,1,2017-05-13 02:51:04,10
318700,5,82527.0,0,2017-05-06 10:25:52,0
318700,5,82527.0,0,2017-05-09 14:43:35,8
318700,5,82527.0,0,2017-05-10 23:09:59,9
318700,5,82527.0,0,2017-05-10 23:09:59,10
318765,2,342760.0,0,2017-05-06 05:49:20,10
318886,6,247789.0,0,2017-05-07 12:34:16,10
318922,4,353787.0,0,2017-05-07 03:56:10,1
318922,4,353787.0,0,2017-05-09 13:05:17,5
318922,4,353787.0,0,2017-05-09 18:48:04,8
318922,4,353787.0,0,2017-05-10 15:45:50,10
318923,2,146115.0,0,2017-05-08 08:55:20,1
318923,2,247789.0,0,2017-05-09 10:59:19,7
318923,2,82527.0,0,2017-05-12 09:41:01,10
319070,5,247789.0,0,2017-05-12 16:06:23,10
319292,3,234846.0,0,2017-05-12 15:09:16,9
319292,3,234846.0,0,2017-05-12 15:09:16,10
319596,4,98931.0,0,2017-05-09 12:37:42,10
319870,1,247789.0,0,2017-05-06 02:19:04,10
319941,5,146115.0,0,2017-05-11 00:50:57,6
319941,5,146115.0,0,2017-05-11 00:50:57,8
319941,5,146115.0,0,2017-05-11 15:34:48,10
320163,3,247789.0,0,2017-05-10 14:04:32,5
320163,3,247789.0,0,2017-05-13 00:02:11,10
320169,5,234846.0,0,2017-05-12 16:04:25,10
320308,3,98931.0,0,2017-05-06 13:28:32,1
320308,3,98931.0,0,2017-05-06 13:28:32,6
320308,3,98931.0,0,2017-05-06 13:28:32,7
320308,3,98931.0,0,2017-05-06 13:29:53,9
320308,3,98931.0,0,2017-05-07 13:36:48,10
320355,3,353787.0,0,2017-05-09 07:05:26,1
320355,3,353787.0,0,2017-05-09 07:05:26,3
320355,3,353787.0,0,2017-05-09 07:16:47,10
320535,3,95766.0,0,2017-05-06 14:39:53,1
320535,3,98931.0,0,2017-05-08 06:13:40,10
320655,2,342760.0,0,2017-05-09 11:26:52,10
320706,2,146115.0,0,2017-05-10 10:24:22,10
320777,5,234846.0,0,2017-05-07 00:01:51,5
320777,5,234846.0,0,2017-05-07 14:14:58,9
